Job ID,Civil Service Title,Agency,Posting Type,Job Category,Salary Range From,Salary Range To
538106,INVESTIGATOR (DISCIPLINE) (DOC,DEPARTMENT OF CORRECTION,External,"Public Safety, Inspections, & Enforcement",58167.0,58167.0
552735,DIRECTOR OF CORRECTIONAL STAND,DEPARTMENT OF CORRECTION,External,Administration & Human Resources,104000.0,110000.0
541241,PUBLIC HEALTH SANITARIAN,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Public Safety, Inspections, & Enforcement",45722.0,52580.0
510666,CITY RESEARCH SCIENTIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Health Policy, Research & Analysis",64140.0,70554.0
527010,AUTOMOTIVE SERVICE WORKER,POLICE DEPARTMENT,Internal,"Public Safety, Inspections, & Enforcement",36474.0,42419.0
530518,PRINCIPAL ADMINISTRATIVE ASSOC,HRA/DEPT OF SOCIAL SERVICES,Internal,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",53057.0,61015.0
492332,ASSOCIATE STAFF ANALYST,DEPARTMENT OF CORRECTION,Internal,"Communications & Intergovernmental Affairs Policy, Research & Analysis",65731.0,75591.0
533043,ELECTRICIANS HELPER,DEPARTMENT OF CORRECTION,External,Building Operations & Maintenance,279.3,279.3
548853,CITY CUSTODIAL ASSISTANT,OFFICE OF THE COMPTROLLER,External,Administration & Human Resources,17.67,17.67
543624,COMMUNITY COORDINATOR,DEPARTMENT FOR THE AGING,External,Constituent Services & Community Programs Social Services,54100.0,62215.0
536677,CLERICAL ASSOCIATE,HRA/DEPT OF SOCIAL SERVICES,External,Administration & Human Resources Social Services,36390.0,58953.0
534051,AGENCY ATTORNEY INTERNE,DEPARTMENT OF TRANSPORTATION,External,Legal Affairs,62397.0,75760.0
544519,COMMUNITY ASSOCIATE,BOROUGH PRESIDENT-QUEENS,External,Constituent Services & Community Programs,38333.0,63794.0
520597,CERT IT DEVELOPER (APP),DEPT OF ENVIRONMENT PROTECTION,External,"Engineering, Architecture, & Planning",92194.0,130372.0
549005,AGENCY ATTORNEY,CONSUMER AND WORKER PROTECTION,Internal,Legal Affairs,79620.0,91563.0
509076,PUBLIC HEALTH ADVISER,DEPT OF HEALTH/MENTAL HYGIENE,External,Health,47155.0,58566.0
276648,CLERICAL ASSOCIATE,LAW DEPARTMENT,Internal,Administration & Human Resources,33875.0,54879.0
535987,AGENCY ATTORNEY,TAXI & LIMOUSINE COMMISSION,External,Legal Affairs,63228.0,72712.0
543275,IT AUTOMATION AND MONITORING E,FINANCIAL INFO SVCS AGENCY,Internal,"Technology, Data & Innovation",75000.0,140000.0
485572,ASSOCIATE JOB OPPORTUNITY SPEC,HRA/DEPT OF SOCIAL SERVICES,External,Social Services,60793.0,69912.0
538215,COMMUNITY COORDINATOR,NYC HOUSING AUTHORITY,Internal,Administration & Human Resources,54100.0,83981.0
552445,ASSOCIATE HOUSING DEVELOPMENT,HOUSING PRESERVATION & DVLPMNT,External,"Policy, Research & Analysis",74650.0,85847.0
546721,ADMINISTRATIVE STAFF ANALYST (,DEPARTMENT OF FINANCE,External,"Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Policy, Research & Analysis",94715.0,99257.0
540298,PUBLIC HEALTH SANITARIAN,DEPT OF HEALTH/MENTAL HYGIENE,External,"Health Public Safety, Inspections, & Enforcement",45722.0,45722.0
546028,COMMUNITY COORDINATOR,OFFICE OF LABOR RELATIONS,External,Administration & Human Resources,29.6114,29.6114
442559,CARETAKER (HA),NYC HOUSING AUTHORITY,Internal,Building Operations & Maintenance,30909.0,44930.0
285463,ASSOC SUPVR OF SCHL SEC (MGRL),POLICE DEPARTMENT,Internal,"Administration & Human Resources Public Safety, Inspections, & Enforcement",60435.0,161497.0
513478,STAFF ANALYST,LAW DEPARTMENT,External,"Technology, Data & Innovation",62470.0,80008.0
474023,AGENCY ATTORNEY,HUMAN RIGHTS COMMISSION,Internal,Legal Affairs,71423.0,82137.0
529227,CLERICAL ASSOCIATE,DEPARTMENT OF CORRECTION,Internal,"Public Safety, Inspections, & Enforcement",36390.0,41848.0
529227,CLERICAL ASSOCIATE,DEPARTMENT OF CORRECTION,Internal,"Public Safety, Inspections, & Enforcement",36390.0,41848.0
542118,COMMUNITY COORDINATOR,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,54100.0,83981.0
535591,CITY RESEARCH SCIENTIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Health Policy, Research & Analysis",84468.0,97138.0
535331,CITY RESEARCH SCIENTIST,DEPT OF CITYWIDE ADMIN SVCS,Internal,"Engineering, Architecture, & Planning",75504.0,86830.0
529586,IT SERVICE MANAGEMENT SPECIALI,FINANCIAL INFO SVCS AGENCY,Internal,"Technology, Data & Innovation",90000.0,100000.0
527779,MAINTENANCE WORKER,NYC HOUSING AUTHORITY,External,Building Operations & Maintenance,29.98,31.16
525579,EVIDENCE AND PROPERTY CONTROL,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,51345.0,58020.0
540157,CITY RESEARCH SCIENTIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Health Policy, Research & Analysis",64140.0,64140.0
531613,EMERGENCY PREPAREDNESS SPECIAL,OFFICE OF EMERGENCY MANAGEMENT,External,"Finance, Accounting, & Procurement",65000.0,79000.0
541807,COMMUNITY ASSOCIATE,DEPARTMENT OF PROBATION,External,Constituent Services & Community Programs,38333.0,63794.0
551826,COMMUNITY COORDINATOR,DISTRICT ATTORNEY KINGS COUNTY,External,"Finance, Accounting, & Procurement",80000.0,80000.0
518579,COMMUNITY COORDINATOR,NYC HOUSING AUTHORITY,External,Constituent Services & Community Programs,54100.0,83981.0
546727,IT PROJECT SPECIALIST,DEPT OF PARKS & RECREATION,External,"Technology, Data & Innovation",85000.0,95000.0
551831,CLERICAL ASSOCIATE,CONSUMER AND WORKER PROTECTION,External,"Finance, Accounting, & Procurement",36390.0,41848.0
457673,CITY SEASONAL AIDE,NYC HOUSING AUTHORITY,Internal,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Public Safety, Inspections, & Enforcement",15.45,19.33
545814,ARCHITECT,DEPT OF ENVIRONMENT PROTECTION,External,"Engineering, Architecture, & Planning",67757.0,98128.0
534096,TRANSPORTATION SPECIALIST,TAXI & LIMOUSINE COMMISSION,External,"Policy, Research & Analysis",57078.0,75000.0
538044,PROJECT MANAGER,DEPT OF DESIGN & CONSTRUCTION,Internal,"Policy, Research & Analysis",57078.0,77673.0
524202,SENIOR FIELD SUPERVISOR (SUMME,DEPT OF YOUTH & COMM DEV SRVS,Internal,Constituent Services & Community Programs,15.45,17.65
550727,INVESTIGATOR (DISCIPLINE) (DOC,DEPARTMENT OF CORRECTION,Internal,"Public Safety, Inspections, & Enforcement",60213.0,69245.0
543357,COMPUTER ASSOC (OPERATIONS),CONSUMER AND WORKER PROTECTION,External,"Technology, Data & Innovation",61470.0,70691.0
541555,CITY RESEARCH SCIENTIST,FIRE DEPARTMENT,Internal,"Technology, Data & Innovation Policy, Research & Analysis",94283.0,122290.0
538056,ADMINISTRATIVE DIRECTOR OF SOC,DEPT OF YOUTH & COMM DEV SRVS,Internal,"Communications & Intergovernmental Affairs Policy, Research & Analysis Social Services",58700.0,161534.0
551825,ADM MANAGER-NON-MGRL FRM M1/M2,CONSUMER AND WORKER PROTECTION,External,Communications & Intergovernmental Affairs,60718.0,90000.0
549874,PRINCIPAL ADMINISTRATIVE ASSOC,POLICE DEPARTMENT,Internal,"Administration & Human Resources Public Safety, Inspections, & Enforcement",47418.0,69462.0
532397,ASSOCIATE LABORATORY MICROBIOL,DEPT OF HEALTH/MENTAL HYGIENE,External,Health,83815.0,89816.0
550488,CUSTOMER INFORMATION REP,FINANCIAL INFO SVCS AGENCY,External,"Technology, Data & Innovation",37413.0,48940.0
550752,QUALITY ASSURANCE SPECIALIST,TAXI & LIMOUSINE COMMISSION,Internal,Administration & Human Resources,49950.0,71209.0
527638,TRAFFIC CONTROL INSPECTOR,DEPARTMENT OF TRANSPORTATION,Internal,"Public Safety, Inspections, & Enforcement",45210.0,63880.0
549896,INSPECTOR (CONSUMER AND WORKER,CONSUMER AND WORKER PROTECTION,Internal,"Public Safety, Inspections, & Enforcement",42507.0,48883.0
517250,JUNIOR PUBLIC HEALTH NURSE,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,76174.0,76174.0
436356,ASSOCIATE CONTRACT SPECIALIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Finance, Accounting, & Procurement Health",60193.0,77000.0
541726,HEARING OFFICER (PVB - NOT EMP,DEPARTMENT OF FINANCE,External,Legal Affairs,57.99,57.99
539977,ASSISTANT DISTRICT ATTORNEY (S,BRONX DISTRICT ATTORNEY,External,"Communications & Intergovernmental Affairs Legal Affairs Public Safety, Inspections, & Enforcement",80440.0,167610.0
539618,EXTERMINATOR,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Health Public Safety, Inspections, & Enforcement",34027.0,47967.0
551049,ADM MANAGER-NON-MGRL FRM M1/M2,HOUSING PRESERVATION & DVLPMNT,Internal,Constituent Services & Community Programs,60718.0,69826.0
530947,AGENCY ATTORNEY,TAXI & LIMOUSINE COMMISSION,Internal,Legal Affairs,71423.0,105000.0
529689,EXTERMINATOR,DEPT OF HEALTH/MENTAL HYGIENE,External,"Health Public Safety, Inspections, & Enforcement",34027.0,34027.0
536833,ASSOCIATE INSPECTOR (ELECTRICA,FIRE DEPARTMENT,External,"Engineering, Architecture, & Planning",61198.0,70378.0
546341,CLERICAL ASSOCIATE,LAW DEPARTMENT,External,Communications & Intergovernmental Affairs,36390.0,41848.0
550248,COMMUNITY COORDINATOR,DEPT OF DESIGN & CONSTRUCTION,External,Communications & Intergovernmental Affairs,54100.0,77250.0
549070,ADMINISTRATIVE STAFF ANALYST (,HRA/DEPT OF SOCIAL SERVICES,Internal,Administration & Human Resources Communications & Intergovernmental Affairs Social Services,135000.0,162000.0
348560,PRINCIPAL ADMINISTRATIVE ASSOC,ADMIN FOR CHILDREN'S SVCS,External,"Finance, Accounting, & Procurement",49390.0,59183.0
530814,AGENCY ATTORNEY,HUMAN RIGHTS COMMISSION,Internal,"Legal Affairs Policy, Research & Analysis",71423.0,107032.0
550726,PROCUREMENT ANALYST,NYC POLICE PENSION FUND,External,"Finance, Accounting, & Procurement",50972.0,82730.0
531441,COMPUTER SPECIALIST (SOFTWARE),NYC EMPLOYEES RETIREMENT SYS,Internal,"Technology, Data & Innovation",92194.0,119610.0
550800,COMMUNITY COORDINATOR,BRONX DISTRICT ATTORNEY,External,"Constituent Services & Community Programs Legal Affairs Public Safety, Inspections, & Enforcement Social Services",70000.0,70000.0
526261,ASSOCIATE STAFF ANALYST,ADMIN FOR CHILDREN'S SVCS,External,"Finance, Accounting, & Procurement",70611.0,81203.0
533559,SOCIAL WORKER,HRA/DEPT OF SOCIAL SERVICES,Internal,Social Services,51079.0,58741.0
489392,EXECUTIVE AGENCY COUNSEL,HUMAN RIGHTS COMMISSION,External,Legal Affairs,95000.0,95000.0
509609,COLLEGE AIDE (ALL CITY DEPTS),TECHNOLOGY & INNOVATION,Internal,"Technology, Data & Innovation",15.5,17.3
542721,AGENCY ATTORNEY,DEPT OF ENVIRONMENT PROTECTION,Internal,"Legal Affairs Policy, Research & Analysis",71423.0,107032.0
527839,CIVIL ENGINEER,DEPARTMENT OF TRANSPORTATION,Internal,"Engineering, Architecture, & Planning Public Safety, Inspections, & Enforcement",90114.0,122168.0
521976,ADMINISTRATIVE STAFF ANALYST (,HRA/DEPT OF SOCIAL SERVICES,Internal,Administration & Human Resources Social Services,94715.0,136260.0
542847,MEDICAL RECORD LIBRARIAN,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,44449.0,51116.0
539658,PRINCIPAL ADMINISTRATIVE ASSOC,ADMIN FOR CHILDREN'S SVCS,Internal,Administration & Human Resources,58695.0,67499.0
540598,ASSISTANT CIVIL ENGINEER,DEPT OF DESIGN & CONSTRUCTION,Internal,"Engineering, Architecture, & Planning",57078.0,65640.0
541024,IT SECURITY SPECIALIST,DEPT OF ENVIRONMENT PROTECTION,External,"Technology, Data & Innovation",130000.0,180000.0
518848,ADMINISTRATIVE PUBLIC INFORMAT,DEPT OF ENVIRONMENT PROTECTION,External,Communications & Intergovernmental Affairs,115000.0,140000.0
541406,ASSISTANT CIVIL ENGINEER,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning",57078.0,85646.0
465115,LEGAL COORDINATOR,DEPARTMENT OF CORRECTION,External,Constituent Services & Community Programs Legal Affairs Social Services,47418.0,54531.0
530616,ADMINISTRATIVE PROCUREMENT ANA,DEPT OF CITYWIDE ADMIN SVCS,Internal,"Finance, Accounting, & Procurement",80931.0,100000.0
533394,CORRECTIONAL STANDARDS REVIEW,DEPARTMENT OF CORRECTION,External,Constituent Services & Community Programs Health Social Services,61302.0,70497.0
545807,ASSISTANT ELECTRICAL ENGINEER,DEPT OF ENVIRONMENT PROTECTION,Internal,"Constituent Services & Community Programs Engineering, Architecture, & Planning",57078.0,85646.0
534233,CIVIL ENGINEER,DEPT OF CITYWIDE ADMIN SVCS,Internal,"Engineering, Architecture, & Planning",80557.0,92640.0
390805,ASSOCIATE STAFF ANALYST,LAW DEPARTMENT,Internal,"Administration & Human Resources Technology, Data & Innovation Building Operations & Maintenance",65731.0,75591.0
536296,ASSOCIATE PROJECT MANAGER,DEPT OF DESIGN & CONSTRUCTION,External,"Engineering, Architecture, & Planning",74650.0,85847.0
532524,EXECUTIVE AGENCY COUNSEL,ADMIN FOR CHILDREN'S SVCS,External,Social Services,140000.0,170000.0
545968,AGENCY ATTORNEY,HUMAN RIGHTS COMMISSION,Internal,Legal Affairs,63228.0,72712.0
542727,COMMUNITY COORDINATOR,DEPT OF ENVIRONMENT PROTECTION,Internal,Constituent Services & Community Programs Communications & Intergovernmental Affairs,54100.0,83981.0
528326,CLERICAL ASSOCIATE,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,32850.0,37777.0
526814,COMMUNITY COORDINATOR,ADMIN FOR CHILDREN'S SVCS,Internal,Legal Affairs,54100.0,65415.0
550072,SENIOR POLICE ADMINISTRATIVE A,POLICE DEPARTMENT,Internal,Administration & Human Resources,43929.0,57093.0
533526,CONTRACT SPECIALIST,NYC HOUSING AUTHORITY,Internal,"Finance, Accounting, & Procurement",51132.0,78966.0
550986,ADMINISTRATIVE HOUSING SUPERIN,NYC HOUSING AUTHORITY,Internal,Administration & Human Resources,58700.0,161534.0
529493,ADMINISTRATIVE CONSTRUCTION PR,DEPT OF CITYWIDE ADMIN SVCS,External,"Engineering, Architecture, & Planning",90000.0,110000.0
543703,SUPERINTENDENT OF WATER AND SE,DEPT OF ENVIRONMENT PROTECTION,External,Building Operations & Maintenance,58700.0,161534.0
532797,COMMUNITY COORDINATOR,DEPARTMENT OF CORRECTION,External,Administration & Human Resources,54100.0,62215.0
551557,COMMUNITY ASSOCIATE,HOUSING PRESERVATION & DVLPMNT,Internal,Constituent Services & Community Programs,38333.0,44083.0
548301,RUBBER TIRE REPAIRER,FIRE DEPARTMENT,Internal,Building Operations & Maintenance,240.8,240.8
547422,COLLEGE AIDE (ALL CITY DEPTS),DEPARTMENT OF BUILDINGS,Internal,"Public Safety, Inspections, & Enforcement",15.5,19.9
527821,PLASTERER,NYC HOUSING AUTHORITY,External,Building Operations & Maintenance,48.27,48.27
549621,EXECUTIVE PROGRAM SPECIALIST (,DEPT OF DESIGN & CONSTRUCTION,Internal,Administration & Human Resources Communications & Intergovernmental Affairs,80931.0,185000.0
460742,ASSISTANT ENVIRONMENTAL ENGINE,NYC HOUSING AUTHORITY,External,"Engineering, Architecture, & Planning",57078.0,85646.0
527818,ELECTRICIANS HELPER,NYC HOUSING AUTHORITY,Internal,Building Operations & Maintenance,39.9,39.9
535727,CONTRACT SPECIALIST,NYC HOUSING AUTHORITY,External,"Finance, Accounting, & Procurement",60000.0,78966.0
547400,SUPERVISOR I (SOCIAL SERVICES),ADMIN FOR CHILDREN'S SVCS,External,Social Services,51199.0,58879.0
545252,ADMINISTRATIVE STAFF ANALYST (,HRA/DEPT OF SOCIAL SERVICES,External,Administration & Human Resources Social Services,94715.0,94715.0
541835,AGENCY ATTORNEY,OFFICE OF THE COMPTROLLER,Internal,Legal Affairs,77000.0,93500.0
548986,MANAGEMENT AUDITOR,DEPT OF CITYWIDE ADMIN SVCS,External,"Policy, Research & Analysis",56013.0,73243.0
532171,CLERICAL ASSOCIATE,ADMIN FOR CHILDREN'S SVCS,External,Social Services,40017.0,46019.0
539658,PRINCIPAL ADMINISTRATIVE ASSOC,ADMIN FOR CHILDREN'S SVCS,External,Administration & Human Resources,58695.0,67499.0
542218,ASSOCIATE PROJECT MANAGER,DEPT OF ENVIRONMENT PROTECTION,External,"Engineering, Architecture, & Planning",74650.0,109409.0
532558,RESEARCH PROJECTS COORDINATOR,MAYORS OFFICE OF CONTRACT SVCS,External,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Policy, Research & Analysis",50000.0,60000.0
533783,COMMUNITY COORDINATOR,DEPARTMENT FOR THE AGING,Internal,Communications & Intergovernmental Affairs Social Services,29.6114,34.05
547873,ADMINISTRATIVE INVESTIGATOR,NYC HOUSING AUTHORITY,External,Legal Affairs,72038.0,135000.0
540796,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,External,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,51550.0
551599,COMMUNITY ASSOCIATE,HOUSING PRESERVATION & DVLPMNT,External,Constituent Services & Community Programs,38333.0,44083.0
535483,ASSOCIATE PROJECT MANAGER,DEPARTMENT FOR THE AGING,External,"Engineering, Architecture, & Planning Social Services",74650.0,85847.0
546031,RESEARCH PROJECTS COORDINATOR,MAYORS OFFICE OF CONTRACT SVCS,Internal,"Communications & Intergovernmental Affairs Legal Affairs Policy, Research & Analysis",50000.0,55000.0
540898,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,Internal,"Finance, Accounting, & Procurement Policy, Research & Analysis",103307.0,103307.0
550810,ASSOCIATE HOUSING DEVELOPMENT,HOUSING PRESERVATION & DVLPMNT,External,Constituent Services & Community Programs,109409.0,109409.0
340435,PUBLIC HEALTH NURSE,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,73576.0,73576.0
550450,ADMINISTRATIVE STAFF ANALYST (,DEPARTMENT OF CITY PLANNING,Internal,"Engineering, Architecture, & Planning",84451.0,95000.0
539962,ADMINISTRATIVE ARCHITECT,DEPARTMENT OF CORRECTION,External,"Engineering, Architecture, & Planning",125000.0,140000.0
529799,AGENCY ATTORNEY,NYC HOUSING AUTHORITY,External,Legal Affairs,79620.0,105000.0
538224,COMMUNITY COORDINATOR,DEPT OF YOUTH & COMM DEV SRVS,External,Constituent Services & Community Programs,54100.0,83981.0
463436,DEPUTY EXECUTIVE DIRECTOR (HA),NYC HOUSING AUTHORITY,Internal,"Engineering, Architecture, & Planning",165000.0,235600.0
539153,CLERICAL ASSOCIATE,DEPARTMENT OF INVESTIGATION,Internal,"Public Safety, Inspections, & Enforcement",40017.0,55000.0
539455,CITY MEDICAL SPECIALIST (PART-,FIRE DEPARTMENT,Internal,Health,79.23,84.86
534167,COMPUTER SPECIALIST (SOFTWARE),DEPARTMENT FOR THE AGING,Internal,"Technology, Data & Innovation Social Services",92194.0,106023.0
346491,MOTOR VEHICLE OPERATOR,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,37200.0,46476.0
550931,CUSTODIAN,TAXI & LIMOUSINE COMMISSION,External,Building Operations & Maintenance,55450.0,78000.0
367653,COMPUTER ASSOC (SOFTWARE),DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Technology, Data & Innovation",64657.0,74356.0
470726,COMMUNITY COORDINATOR,DEPT OF YOUTH & COMM DEV SRVS,Internal,Constituent Services & Community Programs,54100.0,83981.0
537466,CERTIFIED IT ADMINISTRATOR (LA,LAW DEPARTMENT,Internal,"Technology, Data & Innovation",92194.0,106023.0
533017,ADMINISTRATIVE STAFF ANALYST (,POLICE DEPARTMENT,Internal,Communications & Intergovernmental Affairs,94715.0,136260.0
528340,CITY RESEARCH SCIENTIST,HRA/DEPT OF SOCIAL SERVICES,Internal,"Policy, Research & Analysis",84468.0,97138.0
467032,PLUMBER,DEPARTMENT OF TRANSPORTATION,Internal,Building Operations & Maintenance,369.53,369.53
528331,COMMUNITY COORDINATOR,DEPT. OF HOMELESS SERVICES,Internal,Constituent Services & Community Programs Social Services,29.6114,29.6114
520155,ADMINISTRATIVE CONTRACT SPECIA,DEPT OF HEALTH/MENTAL HYGIENE,External,"Finance, Accounting, & Procurement Health",58700.0,85000.0
550339,AGENCY ATTORNEY,DEPT OF PARKS & RECREATION,External,Legal Affairs,71423.0,82137.0
528585,POLICE ADMINISTRATIVE AIDE,POLICE DEPARTMENT,Internal,Administration & Human Resources,36390.0,55228.0
535842,DEPUTY COMMISSIONER (DOC),DEPARTMENT OF CORRECTION,External,Administration & Human Resources,180000.0,195000.0
531719,COMMUNITY COORDINATOR,DEPT OF YOUTH & COMM DEV SRVS,Internal,Constituent Services & Community Programs,54100.0,83981.0
540533,ASSISTANT DISTRICT ATTORNEY (S,BRONX DISTRICT ATTORNEY,Internal,"Legal Affairs Public Safety, Inspections, & Enforcement",80000.0,167610.0
533307,CRIMINALIST,DEPT OF HEALTH/MENTAL HYGIENE,External,Health,51862.0,51862.0
552439,COMMUNITY ASSOCIATE,HOUSING PRESERVATION & DVLPMNT,Internal,Constituent Services & Community Programs,38333.0,44083.0
466040,CITY RESEARCH SCIENTIST,DEPARTMENT OF CORRECTION,Internal,"Administration & Human Resources Policy, Research & Analysis",75504.0,86830.0
546219,ADM PROC ANAL-NM FRM M1-3,HRA/DEPT OF SOCIAL SERVICES,External,"Finance, Accounting, & Procurement",65232.0,151810.0
528557,COLLEGE AIDE (ALL CITY DEPTS),DEPARTMENT OF TRANSPORTATION,Internal,"Engineering, Architecture, & Planning Building Operations & Maintenance",17.3,19.9
